user_id,country,transaction_velocity_score,verification_match_rate,country_risk_score,is_pep,risk_score,risk_tier,outcome,timestamp,funnel_stage_reached,tto_minutes
U01424,UK,23.18,28.19,12.5,False,33.49,Low,legitimate,2025-01-29,activated,2.8
U01425,UK,30.66,68.82,17.03,False,25.37,Low,legitimate,2025-05-15,activated,3.8
U01426,Switzerland,100.0,47.88,10.92,False,50.01,Medium,legitimate,2025-06-05,selfie_uploaded,
U01427,Switzerland,68.24,87.32,24.91,False,34.24,Low,flagged_risky,2025-04-16,activated,4.3
U01428,Brazil,56.59,70.3,41.98,False,42.68,Low,legitimate,2025-04-30,activated,3.8
U01429,USA,42.95,32.79,17.34,False,39.98,Low,legitimate,2025-04-02,activated,5.3
U01430,Russia,34.84,69.61,81.84,False,52.31,Medium,flagged_risky,2025-01-28,activated,18.0
U01431,India,40.06,97.2,37.79,False,27.97,Low,legitimate,2025-06-26,document_uploaded,
U01432,Switzerland,21.99,70.57,3.49,False,16.82,Low,legitimate,2025-02-21,activated,3.7
U01433,Germany,37.0,83.59,0.0,False,16.03,Low,legitimate,2025-03-11,activated,6.1
U01434,Germany,30.53,27.37,7.4,False,33.91,Low,legitimate,2025-06-25,activated,2.1
U01435,Cayman Islands,100.0,6.54,72.34,False,86.97,High,flagged_risky,2025-01-11,document_uploaded,
U01436,Germany,40.77,37.19,0.0,False,31.07,Low,legitimate,2025-03-15,activated,4.0
U01437,USA,4.65,83.12,10.84,False,10.79,Low,legitimate,2025-04-11,activated,3.2
U01438,Russia,24.71,95.18,100.0,False,48.86,Low,flagged_risky,2025-02-12,selfie_uploaded,
U01439,Cayman Islands,28.11,88.08,87.25,False,46.91,Low,legitimate,2025-05-01,activated,3.9
U01440,Singapore,61.7,69.65,15.41,False,33.78,Low,legitimate,2025-04-05,activated,4.3
U01441,Switzerland,44.42,50.15,0.0,False,28.28,Low,legitimate,2025-02-17,activated,4.1
U01442,Germany,42.89,47.63,9.66,False,32.44,Low,flagged_risky,2025-02-06,document_uploaded,
U01443,Switzerland,80.38,82.48,0.0,False,29.37,Low,flagged_risky,2025-02-21,activated,2.5
U01444,Germany,98.84,92.11,7.55,False,35.04,Low,legitimate,2025-05-23,details_entered,
U01445,India,55.38,44.28,41.59,False,49.96,Low,legitimate,2025-04-04,selfie_uploaded,
U01446,Russia,26.17,50.21,85.42,False,56.96,Medium,legitimate,2025-05-23,activated,14.4
U01447,India,26.77,92.82,31.58,False,22.82,Low,legitimate,2025-05-10,details_entered,
U01448,India,73.85,71.49,47.47,False,49.69,Low,legitimate,2025-05-25,activated,5.4
U01449,Germany,26.71,70.66,0.0,False,16.81,Low,legitimate,2025-06-03,activated,6.8
U01450,Brazil,33.17,74.17,36.77,False,32.41,Low,legitimate,2025-04-22,activated,3.5
U01451,India,24.3,71.78,44.39,False,33.51,Low,legitimate,2025-03-06,activated,3.0
U01452,Nigeria,14.42,61.02,85.04,False,50.04,Medium,legitimate,2025-05-05,verification_complete,
U01453,Russia,100.0,65.35,82.44,False,73.37,Medium,flagged_risky,2025-06-20,selfie_uploaded,
U01454,UK,33.33,89.58,14.64,False,18.98,Low,legitimate,2025-02-27,activated,5.8
U01455,Switzerland,87.78,65.01,0.0,False,36.83,Low,legitimate,2025-03-29,document_uploaded,
U01456,Singapore,26.98,81.77,0.0,False,13.56,Low,legitimate,2025-06-08,activated,3.8
U01457,USA,21.16,84.65,19.16,False,18.62,Low,legitimate,2025-04-18,activated,5.0
U01458,Russia,52.29,95.94,74.78,True,46.82,High,flagged_risky,2025-01-26,verification_complete,
U01459,UK,100.0,72.52,5.05,True,40.26,High,flagged_risky,2025-03-05,signup_started,
U01460,Brazil,70.91,43.43,48.59,False,57.68,Medium,legitimate,2025-02-15,selfie_uploaded,
U01461,India,30.36,38.35,39.04,False,43.22,Low,legitimate,2025-03-27,details_entered,
U01462,Germany,55.96,89.11,20.5,False,28.25,Low,legitimate,2025-06-28,activated,5.1
U01463,UK,23.0,81.68,16.23,False,18.89,Low,flagged_risky,2025-06-01,activated,2.9
U01464,India,36.67,64.71,49.06,False,41.21,Low,legitimate,2025-06-22,activated,5.6
U01465,UAE,28.24,56.53,42.07,False,38.34,Low,flagged_risky,2025-05-14,activated,5.2
U01466,USA,25.13,90.82,16.96,True,17.08,High,legitimate,2025-04-02,document_uploaded,
U01467,Singapore,37.75,64.36,19.58,False,29.85,Low,legitimate,2025-04-29,activated,5.1
U01468,UAE,14.09,80.73,33.19,False,23.29,Low,legitimate,2025-03-31,activated,5.0
U01469,Germany,64.46,62.94,37.33,False,45.39,Low,legitimate,2025-01-08,activated,5.0
U01470,Russia,25.21,88.34,81.38,False,43.61,Low,legitimate,2025-01-22,activated,5.9
U01471,Germany,62.48,94.14,15.43,False,26.67,Low,legitimate,2025-04-10,activated,4.0
U01472,Switzerland,75.6,88.08,12.73,False,31.35,Low,legitimate,2025-04-29,activated,4.4
U01473,USA,25.14,57.2,34.89,False,34.34,Low,legitimate,2025-02-15,activated,1.0
U01474,USA,14.05,72.14,25.13,False,22.63,Low,legitimate,2025-01-06,activated,5.3
U01475,USA,13.6,76.41,3.55,False,12.58,Low,legitimate,2025-01-13,activated,5.2
U01476,USA,18.6,74.13,30.63,False,25.59,Low,legitimate,2025-02-26,activated,5.6
U01477,Iran,16.94,78.42,92.93,False,48.73,Low,legitimate,2025-06-05,activated,2.9
U01478,USA,14.16,83.12,18.96,False,16.9,Low,legitimate,2025-03-17,activated,5.2
U01479,USA,34.92,56.04,6.49,False,26.26,Low,flagged_risky,2025-06-25,activated,5.2
U01480,USA,51.61,61.26,22.74,False,36.2,Low,legitimate,2025-06-10,activated,3.2
U01481,Switzerland,53.42,70.01,2.14,False,25.88,Low,flagged_risky,2025-06-04,activated,5.3
U01482,India,7.35,66.22,38.9,False,27.9,Low,legitimate,2025-06-24,signup_started,
U01483,Singapore,28.1,63.1,7.44,False,22.48,Low,legitimate,2025-02-13,activated,2.0
U01484,India,26.06,85.1,55.33,False,34.42,Low,flagged_risky,2025-06-25,activated,4.7
U01485,Switzerland,81.3,45.63,25.84,False,51.04,Medium,legitimate,2025-06-16,activated,13.9
U01486,Iran,28.91,94.53,96.42,False,48.88,Low,legitimate,2025-05-24,activated,2.0
U01487,USA,32.86,46.92,18.58,False,33.21,Low,legitimate,2025-02-04,verification_complete,
U01488,Nigeria,74.28,79.47,66.64,False,55.1,Medium,flagged_risky,2025-02-22,activated,17.6
U01489,USA,18.21,83.04,27.95,False,21.73,Low,legitimate,2025-04-28,activated,5.7
U01490,Switzerland,9.58,91.07,5.04,False,7.57,Low,legitimate,2025-01-09,activated,4.2
U01491,Brazil,36.52,79.75,44.21,False,34.72,Low,legitimate,2025-05-28,verification_complete,
U01492,India,82.96,80.45,46.81,False,49.48,Low,flagged_risky,2025-03-18,activated,4.6
U01493,Brazil,18.72,65.81,43.16,False,33.14,Low,legitimate,2025-01-04,activated,5.2
U01494,USA,29.08,60.79,17.66,False,27.55,Low,flagged_risky,2025-02-23,activated,2.9
U01495,India,17.03,81.54,23.77,False,20.16,Low,legitimate,2025-03-13,activated,4.2
U01496,Nigeria,85.87,93.15,76.34,False,58.35,Medium,flagged_risky,2025-04-28,document_uploaded,
U01497,India,37.06,93.18,55.47,False,35.35,Low,legitimate,2025-04-19,activated,4.8
U01498,UK,100.0,73.34,21.49,False,46.59,Low,legitimate,2025-03-08,activated,4.3
U01499,UAE,80.36,93.13,55.16,False,48.23,Low,flagged_risky,2025-04-22,activated,3.3
U01500,UAE,100.0,87.8,34.39,False,47.41,Low,legitimate,2025-06-10,activated,3.6
U01501,Cayman Islands,62.84,66.36,84.13,False,62.6,Medium,flagged_risky,2025-03-05,selfie_uploaded,
U01502,UK,28.8,84.79,6.51,False,15.81,Low,legitimate,2025-03-09,verification_complete,
U01503,USA,25.96,44.65,15.95,False,30.77,Low,legitimate,2025-01-19,activated,4.9
U01504,Brazil,18.82,96.42,54.95,False,28.7,Low,legitimate,2025-03-10,activated,5.5
U01505,USA,2.59,97.6,18.92,False,9.06,Low,legitimate,2025-02-21,activated,4.7
U01506,UAE,28.46,41.82,29.29,False,37.71,Low,legitimate,2025-05-17,verification_complete,
U01507,USA,100.0,82.07,6.16,False,37.85,Low,legitimate,2025-01-21,activated,5.1
U01508,Germany,83.11,50.72,0.0,False,39.72,Low,legitimate,2025-04-17,selfie_uploaded,
U01509,UAE,100.0,56.38,46.42,False,61.66,Medium,flagged_risky,2025-05-19,signup_started,
U01510,Germany,39.01,76.9,30.58,False,30.86,Low,legitimate,2025-02-15,activated,4.5
U01511,Germany,12.28,81.32,24.26,False,18.99,Low,legitimate,2025-01-13,selfie_uploaded,
U01512,India,49.35,66.83,20.94,False,33.13,Low,legitimate,2025-05-02,activated,4.0
U01513,UAE,100.0,71.92,54.79,False,60.34,Medium,legitimate,2025-04-16,document_uploaded,
U01514,Nigeria,90.77,64.85,78.43,False,69.15,Medium,flagged_risky,2025-04-12,document_uploaded,
U01515,Singapore,23.76,75.12,0.0,False,14.59,Low,legitimate,2025-06-08,activated,4.2
U01516,Switzerland,13.32,80.99,67.02,False,36.51,Low,legitimate,2025-01-19,activated,2.2
U01517,Cayman Islands,73.25,56.36,91.86,False,71.81,Medium,flagged_risky,2025-02-05,activated,15.5
U01518,Germany,19.79,82.42,16.95,False,17.99,Low,legitimate,2025-03-26,activated,1.1
U01519,Germany,22.22,93.16,0.22,False,8.8,Low,legitimate,2025-04-12,verification_complete,
U01520,Singapore,27.23,88.43,15.5,False,17.84,Low,legitimate,2025-06-15,activated,5.4
U01521,India,53.79,75.74,18.76,False,30.92,Low,legitimate,2025-04-22,activated,4.1
U01522,Nigeria,26.54,87.66,67.99,False,38.86,Low,legitimate,2025-02-08,activated,6.2
U01523,Brazil,35.51,85.62,58.24,False,38.26,Low,legitimate,2025-06-03,document_uploaded,
U01524,UAE,8.96,74.72,42.17,False,27.14,Low,legitimate,2025-03-16,activated,4.6
U01525,Germany,18.84,71.34,7.51,False,17.25,Low,legitimate,2025-06-06,activated,3.9
U01526,UK,18.14,88.39,23.0,False,18.13,Low,flagged_risky,2025-02-19,activated,3.6
U01527,USA,7.57,87.92,26.77,False,16.6,Low,legitimate,2025-05-23,activated,4.7
U01528,Germany,26.04,40.59,23.79,False,35.15,Low,legitimate,2025-04-07,activated,3.8
U01529,Singapore,9.02,83.23,17.87,False,14.89,Low,legitimate,2025-04-11,activated,4.7
U01530,UK,24.67,89.64,24.73,False,20.4,Low,legitimate,2025-06-25,activated,4.7
U01531,Germany,37.48,87.92,18.6,False,22.3,Low,legitimate,2025-01-28,activated,3.7
U01532,India,84.62,86.15,40.39,False,45.7,Low,legitimate,2025-02-25,activated,5.3
U01533,UAE,68.59,42.77,42.81,False,54.87,Medium,legitimate,2025-02-02,activated,16.8
U01534,Switzerland,36.74,48.59,5.86,False,28.79,Low,flagged_risky,2025-05-30,activated,4.0
U01535,USA,20.89,33.31,7.09,False,29.11,Low,legitimate,2025-06-03,activated,2.8
U01536,Brazil,8.55,51.72,39.4,False,32.81,Low,legitimate,2025-05-31,activated,3.7
U01537,UAE,85.25,96.19,39.46,True,42.5,High,legitimate,2025-02-12,details_entered,
U01538,Brazil,38.68,85.83,50.17,False,35.93,Low,flagged_risky,2025-02-16,activated,2.9
U01539,USA,47.66,87.49,30.97,False,30.44,Low,legitimate,2025-03-14,activated,4.5
U01540,Brazil,94.18,80.5,47.62,False,53.15,Medium,legitimate,2025-05-20,activated,15.5
U01541,Singapore,24.58,71.06,19.03,False,23.67,Low,legitimate,2025-05-16,activated,1.3
U01542,UK,11.73,79.89,24.71,False,19.44,Low,legitimate,2025-06-27,activated,4.7
U01543,Germany,17.2,86.42,9.92,False,13.2,Low,legitimate,2025-05-22,activated,3.3
U01544,USA,10.78,50.5,23.35,False,27.42,Low,legitimate,2025-06-21,activated,4.4
U01545,UK,70.57,64.77,12.81,False,36.86,Low,flagged_risky,2025-02-17,document_uploaded,
U01546,Singapore,100.0,63.07,21.9,False,49.84,Low,flagged_risky,2025-04-20,activated,4.3
U01547,UAE,37.19,79.87,47.72,False,36.29,Low,legitimate,2025-04-06,activated,4.4
U01548,UK,54.81,75.27,4.29,False,25.58,Low,legitimate,2025-01-28,activated,3.0
U01549,Singapore,64.58,23.3,11.45,False,46.97,Low,flagged_risky,2025-06-20,activated,4.8
U01550,Germany,98.17,74.83,26.83,False,47.74,Low,legitimate,2025-01-22,activated,3.8
U01551,USA,100.0,79.07,16.37,False,42.83,Low,legitimate,2025-06-03,activated,1.6
U01552,UK,5.88,78.32,19.03,False,15.88,Low,legitimate,2025-02-18,activated,5.0
U01553,UK,21.36,56.52,19.91,False,27.42,Low,flagged_risky,2025-02-09,selfie_uploaded,
U01554,Singapore,34.26,79.52,0.67,False,16.69,Low,legitimate,2025-04-19,activated,5.8
U01555,Brazil,19.35,66.71,52.6,False,36.83,Low,legitimate,2025-03-26,activated,6.6
U01556,Russia,27.75,58.57,65.46,False,46.94,Low,flagged_risky,2025-03-11,details_entered,
U01557,USA,45.58,91.55,12.37,False,21.16,Low,legitimate,2025-06-12,activated,4.6
U01558,India,44.74,8.58,47.68,False,59.92,Medium,legitimate,2025-05-06,activated,23.9
U01559,Nigeria,100.0,63.67,73.21,False,70.18,Medium,legitimate,2025-04-20,activated,13.2
U01560,Iran,34.81,72.32,93.26,False,56.05,Medium,flagged_risky,2025-05-22,activated,9.0
U01561,India,55.87,81.38,42.02,False,39.15,Low,legitimate,2025-05-25,activated,3.4
U01562,Nigeria,26.04,94.45,69.46,False,37.26,Low,legitimate,2025-02-02,verification_complete,
U01563,Russia,42.57,66.15,78.11,False,54.17,Medium,legitimate,2025-03-21,activated,14.4
U01564,Brazil,66.18,75.98,53.91,False,48.63,Low,legitimate,2025-06-12,activated,4.6
U01565,USA,60.07,76.32,11.45,False,29.7,Low,legitimate,2025-05-27,activated,4.7
U01566,Switzerland,31.5,55.04,8.36,False,26.28,Low,legitimate,2025-01-11,signup_started,
U01567,Switzerland,20.27,88.96,5.19,False,11.47,Low,legitimate,2025-02-14,activated,2.5
U01568,USA,32.57,75.29,3.73,False,18.68,Low,legitimate,2025-02-17,selfie_uploaded,
U01569,USA,58.68,84.31,9.72,False,26.2,Low,flagged_risky,2025-04-03,activated,3.5
U01570,USA,21.87,44.7,32.11,False,36.0,Low,legitimate,2025-05-27,activated,6.0
U01571,India,74.24,65.31,41.46,False,49.26,Low,flagged_risky,2025-03-28,activated,5.4
U01572,India,100.0,96.72,26.09,False,41.42,Low,legitimate,2025-02-03,document_uploaded,
U01573,Brazil,43.83,94.66,34.14,False,28.4,Low,legitimate,2025-04-11,activated,6.1
U01574,Switzerland,10.36,69.55,6.99,True,15.04,High,flagged_risky,2025-02-09,activated,60.7
U01575,Singapore,65.89,46.3,24.05,False,45.5,Low,flagged_risky,2025-05-03,activated,2.0
U01576,Brazil,30.33,85.56,46.32,False,31.96,Low,legitimate,2025-06-25,activated,3.9
U01577,Nigeria,42.81,52.19,100.0,False,67.19,Medium,flagged_risky,2025-04-24,activated,26.8
U01578,Iran,49.38,65.06,99.17,False,64.96,Medium,legitimate,2025-06-14,activated,13.6
U01579,Nigeria,64.31,88.33,74.24,False,52.49,Medium,legitimate,2025-04-08,document_uploaded,
U01580,Nigeria,38.39,93.61,57.98,False,36.63,Low,legitimate,2025-05-27,signup_started,
U01581,UK,30.86,76.27,23.44,False,25.75,Low,legitimate,2025-06-19,document_uploaded,
U01582,USA,12.58,91.94,14.99,False,12.19,Low,legitimate,2025-02-01,selfie_uploaded,
U01583,Singapore,9.49,91.79,17.77,False,12.42,Low,legitimate,2025-04-30,activated,2.5
U01584,India,37.85,50.61,30.67,False,38.44,Low,legitimate,2025-02-15,document_uploaded,
U01585,Russia,43.01,98.17,79.59,False,45.29,Low,legitimate,2025-01-16,details_entered,
U01586,UK,47.97,50.14,18.17,False,36.62,Low,legitimate,2025-02-12,activated,4.0
U01587,India,17.49,91.86,36.61,False,22.33,Low,legitimate,2025-01-26,activated,4.9
U01588,Singapore,22.03,49.0,13.64,False,27.36,Low,legitimate,2025-02-04,selfie_uploaded,
U01589,Germany,37.37,51.41,9.6,False,29.63,Low,legitimate,2025-01-02,activated,2.7
U01590,Germany,24.23,87.1,6.16,False,13.6,Low,legitimate,2025-06-24,activated,3.0
U01591,Switzerland,100.0,89.84,22.45,False,42.03,Low,legitimate,2025-03-21,activated,4.9
U01592,Russia,21.66,85.07,87.44,False,45.95,Low,legitimate,2025-01-30,activated,3.2
U01593,USA,45.05,73.17,11.15,False,26.03,Low,legitimate,2025-03-03,activated,4.8
U01594,Brazil,100.0,51.37,53.12,False,65.83,Medium,flagged_risky,2025-05-15,activated,27.1
U01595,UAE,61.28,90.02,35.32,False,35.51,Low,flagged_risky,2025-04-24,activated,2.3
U01596,Germany,23.9,57.09,1.34,False,20.58,Low,legitimate,2025-01-10,activated,3.6
U01597,Germany,49.54,82.79,21.3,False,28.55,Low,legitimate,2025-01-27,activated,3.8
U01598,Brazil,45.47,82.72,32.66,False,31.89,Low,legitimate,2025-04-08,document_uploaded,
U01599,Singapore,50.99,71.37,18.34,False,31.22,Low,legitimate,2025-06-24,signup_started,
U01600,Russia,37.02,93.67,100.0,False,53.01,Medium,flagged_risky,2025-01-13,activated,15.3
U01601,Germany,59.16,91.41,10.1,False,24.36,Low,legitimate,2025-06-05,activated,4.0
U01602,UAE,40.17,30.43,45.69,False,51.2,Medium,flagged_risky,2025-01-12,document_uploaded,
U01603,Brazil,11.27,94.13,100.0,False,45.14,Low,flagged_risky,2025-03-31,activated,5.1
U01604,Singapore,39.34,98.47,70.46,False,40.44,Low,legitimate,2025-02-11,activated,4.0
U01605,Singapore,42.61,58.77,16.46,False,31.73,Low,flagged_risky,2025-03-18,activated,5.3
U01606,Cayman Islands,56.44,87.08,83.02,False,54.02,Medium,flagged_risky,2025-06-16,activated,14.8
U01607,Singapore,37.88,83.6,0.0,False,16.28,Low,legitimate,2025-02-08,activated,2.6
U01608,USA,99.68,91.91,16.47,True,38.92,High,legitimate,2025-04-25,document_uploaded,
U01609,USA,31.65,74.57,30.43,False,29.3,Low,flagged_risky,2025-03-01,activated,4.6
U01610,Singapore,22.96,69.47,25.09,False,26.08,Low,legitimate,2025-04-28,details_entered,
U01611,Brazil,80.51,63.76,54.46,False,56.81,Medium,legitimate,2025-01-10,activated,25.9
U01612,Brazil,31.03,56.78,37.29,False,37.19,Low,legitimate,2025-02-23,activated,4.3
U01613,UK,35.45,60.03,19.42,False,30.39,Low,legitimate,2025-06-22,activated,4.9
U01614,Brazil,42.62,85.88,55.66,False,39.29,Low,legitimate,2025-05-11,activated,5.6
U01615,Germany,40.19,81.66,18.53,False,24.97,Low,legitimate,2025-06-18,activated,3.1
U01616,Switzerland,50.72,65.65,15.06,False,31.54,Low,flagged_risky,2025-05-03,verification_complete,
U01617,India,54.26,80.16,41.27,False,38.74,Low,legitimate,2025-02-03,activated,7.3
U01618,Iran,21.39,69.29,95.35,False,53.77,Medium,flagged_risky,2025-03-25,document_uploaded,
U01619,Switzerland,13.53,95.39,2.52,False,6.45,Low,legitimate,2025-06-08,activated,4.6
U01620,Germany,14.96,66.43,0.0,False,14.56,Low,legitimate,2025-05-03,activated,5.1
U01621,USA,74.9,38.46,21.06,False,49.35,Low,flagged_risky,2025-04-04,activated,2.4
U01622,Brazil,29.18,84.41,49.67,False,33.3,Low,legitimate,2025-06-06,activated,3.2
U01623,Switzerland,58.53,40.49,13.02,False,40.62,Low,legitimate,2025-01-21,activated,2.8
U01624,UK,55.25,62.83,2.96,False,28.91,Low,legitimate,2025-06-22,activated,4.5
U01625,UAE,35.44,67.87,47.81,False,39.39,Low,legitimate,2025-01-23,document_uploaded,
U01626,UK,17.28,50.42,33.49,False,33.45,Low,legitimate,2025-06-29,activated,4.1
U01627,Germany,56.14,72.15,12.71,False,30.28,Low,legitimate,2025-05-25,activated,3.6
U01628,Germany,34.59,65.61,11.45,False,25.27,Low,flagged_risky,2025-03-29,activated,2.0
U01629,USA,12.79,54.6,20.78,False,25.77,Low,legitimate,2025-03-27,activated,5.1
U01630,USA,24.38,84.92,77.13,False,42.69,Low,legitimate,2025-01-06,activated,1.9
U01631,Nigeria,8.77,56.79,60.79,False,39.91,Low,flagged_risky,2025-02-27,activated,3.1
U01632,India,25.27,66.31,39.83,False,33.62,Low,legitimate,2025-02-11,activated,2.4
U01633,UAE,36.75,32.95,95.5,False,69.34,Medium,flagged_risky,2025-05-08,activated,13.2
U01634,Iran,32.01,29.83,91.08,True,67.08,High,legitimate,2025-02-05,activated,58.3
U01635,USA,29.3,90.93,60.62,False,35.76,Low,legitimate,2025-05-26,signup_started,
U01636,USA,36.49,87.25,30.13,False,26.82,Low,legitimate,2025-02-24,activated,2.1
U01637,Russia,48.69,20.54,94.21,False,76.13,High,flagged_risky,2025-06-03,activated,45.8
U01638,Singapore,61.62,52.57,14.03,False,38.33,Low,flagged_risky,2025-03-06,activated,1.9
U01639,UAE,67.09,69.51,38.61,False,44.72,Low,legitimate,2025-05-16,details_entered,
U01640,UAE,19.54,63.81,64.43,False,42.49,Low,legitimate,2025-05-01,document_uploaded,
U01641,Switzerland,71.39,64.2,4.15,False,33.82,Low,legitimate,2025-06-28,activated,4.9
U01642,USA,34.63,58.24,12.86,False,28.06,Low,legitimate,2025-04-05,document_uploaded,
U01643,Germany,26.97,93.63,0.0,False,10.0,Low,legitimate,2025-03-05,activated,4.7
U01644,Germany,15.35,86.87,24.56,False,18.37,Low,legitimate,2025-04-27,activated,2.8
U01645,USA,2.65,73.29,26.71,False,19.49,Low,legitimate,2025-01-06,activated,2.5
U01646,Singapore,46.43,68.55,31.76,False,36.07,Low,legitimate,2025-06-24,activated,4.1
U01647,Brazil,45.23,82.65,35.49,False,32.97,Low,legitimate,2025-05-03,activated,4.8
U01648,Russia,22.72,44.32,91.12,False,59.97,Medium,legitimate,2025-01-09,activated,17.5
U01649,Brazil,23.24,75.92,48.63,False,33.65,Low,legitimate,2025-02-01,selfie_uploaded,
U01650,Singapore,31.17,94.51,17.25,False,17.9,Low,legitimate,2025-01-03,activated,3.9
U01651,Singapore,26.62,65.6,0.0,False,18.31,Low,legitimate,2025-05-01,activated,3.1
U01652,Singapore,18.83,43.54,71.46,False,51.17,Medium,legitimate,2025-04-30,details_entered,
U01653,Germany,13.95,64.16,19.08,False,22.57,Low,flagged_risky,2025-01-30,activated,5.3
U01654,Russia,100.0,80.85,77.65,False,66.81,Medium,legitimate,2025-04-09,signup_started,
U01655,USA,24.29,68.21,23.81,False,26.35,Low,legitimate,2025-03-30,activated,4.0
U01656,Singapore,100.0,85.44,3.11,False,35.61,Low,legitimate,2025-03-28,activated,5.3
U01657,Nigeria,51.14,44.48,64.79,False,57.91,Medium,flagged_risky,2025-04-22,details_entered,
U01658,UK,46.59,73.8,10.83,False,26.17,Low,legitimate,2025-06-03,activated,6.1
U01659,Switzerland,100.0,82.18,0.0,False,35.34,Low,legitimate,2025-06-14,activated,2.8
U01660,Germany,46.24,60.1,19.76,False,33.74,Low,legitimate,2025-01-29,activated,1.6
U01661,India,21.08,21.32,48.72,True,49.42,High,flagged_risky,2025-06-19,activated,77.5
U01662,Brazil,27.75,82.45,41.69,False,30.26,Low,legitimate,2025-04-14,activated,3.1
U01663,Germany,70.66,53.6,15.13,False,41.17,Low,legitimate,2025-02-02,activated,4.1
U01664,Russia,23.75,80.59,75.61,False,43.19,Low,legitimate,2025-06-17,activated,2.8
U01665,Nigeria,34.66,78.92,100.0,False,56.72,Medium,legitimate,2025-03-08,activated,30.8
U01666,Nigeria,48.83,67.97,64.35,False,50.0,Low,flagged_risky,2025-03-22,activated,6.2
U01667,Singapore,87.48,47.49,2.05,True,42.82,High,flagged_risky,2025-06-24,details_entered,
U01668,Switzerland,66.65,73.74,17.47,False,34.86,Low,legitimate,2025-04-15,activated,4.1
U01669,Nigeria,16.72,69.72,69.43,False,41.87,Low,flagged_risky,2025-01-26,selfie_uploaded,
U01670,UK,44.09,62.7,33.2,False,37.7,Low,legitimate,2025-01-13,activated,3.9
U01671,India,40.7,52.86,38.42,False,41.72,Low,legitimate,2025-05-28,selfie_uploaded,
U01672,UAE,27.93,84.4,33.67,False,26.52,Low,legitimate,2025-03-04,activated,3.5
U01673,Germany,35.38,88.4,23.04,False,23.31,Low,legitimate,2025-01-18,activated,5.9
U01674,Brazil,20.92,70.64,53.68,False,36.56,Low,flagged_risky,2025-01-08,activated,3.4
U01675,Russia,30.77,51.5,84.54,False,57.6,Medium,flagged_risky,2025-06-20,details_entered,
U01676,UAE,23.92,88.1,52.72,False,31.83,Low,flagged_risky,2025-04-14,activated,3.4
U01677,USA,37.27,71.55,12.12,False,24.57,Low,flagged_risky,2025-04-05,activated,4.2
U01678,Nigeria,27.18,89.89,68.85,True,38.73,High,flagged_risky,2025-04-17,activated,48.6
U01679,India,91.7,97.47,36.46,False,42.85,Low,legitimate,2025-03-17,verification_complete,
U01680,UAE,38.14,90.12,30.38,False,26.56,Low,legitimate,2025-06-21,document_uploaded,
U01681,Brazil,33.21,77.75,45.63,False,34.89,Low,flagged_risky,2025-04-19,activated,4.9
U01682,UAE,29.59,81.46,54.03,False,36.05,Low,legitimate,2025-04-25,activated,5.8
U01683,Singapore,27.23,87.29,12.14,False,16.84,Low,legitimate,2025-06-10,activated,4.1
U01684,Switzerland,12.79,93.49,0.0,False,5.79,Low,legitimate,2025-01-01,activated,6.7
U01685,Singapore,58.44,64.46,0.0,False,28.19,Low,legitimate,2025-02-27,activated,5.4
U01686,USA,80.59,80.51,32.98,False,43.22,Low,legitimate,2025-05-30,signup_started,
U01687,USA,23.65,53.91,17.19,False,27.8,Low,legitimate,2025-01-18,activated,3.9
U01688,India,70.43,81.81,32.17,False,39.45,Low,legitimate,2025-03-01,activated,2.0
U01689,UK,100.0,97.07,12.53,False,35.89,Low,legitimate,2025-01-30,activated,3.2
U01690,Brazil,100.0,98.96,34.7,False,44.19,Low,legitimate,2025-05-09,details_entered,
U01691,Russia,78.33,68.25,90.81,False,69.35,Medium,legitimate,2025-06-01,activated,12.9
U01692,Singapore,14.2,83.37,6.46,False,11.83,Low,legitimate,2025-02-17,activated,1.4
U01693,UAE,14.06,67.26,54.31,False,35.76,Low,legitimate,2025-05-04,details_entered,
U01694,UAE,52.82,55.08,42.46,False,46.31,Low,flagged_risky,2025-05-17,activated,1.8
U01695,India,34.9,69.68,50.87,False,39.91,Low,flagged_risky,2025-06-12,activated,5.1
U01696,Germany,5.49,73.18,14.31,False,15.42,Low,legitimate,2025-06-16,activated,6.6
U01697,Brazil,25.73,53.52,55.68,False,43.93,Low,legitimate,2025-03-24,verification_complete,
U01698,Cayman Islands,51.29,77.12,88.47,False,57.64,Medium,legitimate,2025-01-15,document_uploaded,
U01699,UAE,31.09,89.89,47.61,False,31.4,Low,legitimate,2025-05-14,activated,3.5
U01700,Russia,35.02,72.64,81.13,False,51.17,Medium,legitimate,2025-04-08,document_uploaded,
U01701,Iran,14.04,46.12,93.9,False,57.94,Medium,flagged_risky,2025-03-24,document_uploaded,
U01702,UK,25.48,76.92,32.24,False,27.46,Low,legitimate,2025-04-08,activated,3.8
U01703,India,52.97,86.31,96.71,False,58.68,Medium,flagged_risky,2025-04-26,selfie_uploaded,
U01704,USA,24.56,63.87,18.04,False,25.42,Low,legitimate,2025-02-21,activated,3.9
U01705,Iran,74.06,71.61,96.13,False,69.19,Medium,flagged_risky,2025-03-01,activated,9.2
U01706,Switzerland,35.58,85.11,11.62,False,19.79,Low,legitimate,2025-03-03,document_uploaded,
U01707,USA,46.32,51.97,14.13,False,33.96,Low,legitimate,2025-03-30,activated,2.4
